RDKit Canonical Smiles,Molecule ChEMBL ID,Fingerprints_tsne_x,Fingerprints_ tsne_y,Daylight_tsne_x,Daylight_tsne_y,Molecular_Descriptors_tsne_x,Molecular_Descriptors_tsne_y,Fingerprints_Divergence_Pearson_Correlation,Fingerprints_Divergence_Kendall_Correlation,Daylight_Divergence_Pearson_Correlation,Daylight_Divergence_Kendall_Correlation,Molecular_Descriptors_Divergence_Pearson_Correlation,Molecular_Descriptors_Divergence_Kendall_Correlation,Molecular weight,aLogP,cx_most_apka,cx_most_bpka,Lipinski RO5 violations,Follows Lipinski’s RO5,QED_weighed,Bioactivity (P-glycoprotein 1)
O=C(O)Cc1c(-c2ccccc2)n(C(=O)c2ccc(Cl)cc2)c2ccccc12,CHEMBL1946749,0.40154725,0.35760158,0.7224536,0.82418036,0.96869254,0.10900658,0.100111384975159,0.042774142684256,0.54944873140614,-0.063433079406847,0.2994770705807,0.089158828757802,389.84,5.28,4.18,,1,True,0.52,0
COc1cc(OC)c2c(=O)cc(N3CCN(Cc4ccc(F)c(F)c4)CC3)oc2c1,CHEMBL3764781,0.21486643,0.7272872,0.8789662,0.8685911,0.80641174,0.49458456,0.461710760415835,-0.132937295055213,0.414502370322917,-0.084413399685647,0.612126500149083,0.241846147665701,416.42,3.41,,5.36,0,True,0.64,0
COc1cc(OC)c2c(=O)cc(N3CCN(Cc4cccc([N+](=O)[O-])c4)CC3)oc2c1,CHEMBL3764197,0.23516956,0.7259189,0.862711,0.8697355,0.8017266,0.49288988,0.456658837572205,-0.133409327153395,0.441563515421643,-0.084734783241856,0.578784832228435,0.237527556129136,425.44,3.04,,5.66,0,True,0.44,0
O=C(NCCCN1CCOCC1)c1cnn2c(-c3ccccc3)cc(-c3ccccc3)nc12,CHEMBL1506885,0.59700835,0.59637475,0.6666448,0.8054147,0.95112634,0.08509287,0.453113116803651,0.182214433134645,0.56241168513353,-0.016370474894421,0.456695428568575,0.181501363369305,441.54,3.52,12.75,6.88,0,True,0.44,0
O=C(c1cc(=O)c2c(OCc3ccccc3)cccc2o1)N1CCN(Cc2ccccc2)CC1,CHEMBL2011285,0.26410276,0.6771991,0.7993202,0.8636645,0.9520261,0.08012009,0.196134703564356,-0.159993773193598,0.421979532620541,-0.089093547722947,0.520617615151183,0.191735420987351,454.53,4.33,,6.16,0,True,0.43,0
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)c(OC)c3c1[C@H](C2)N(C)CC3,CHEMBL504936,0.38783306,0.8098035,0.45534772,0.90262944,0.5112143,0.58898413,0.154139144991492,-0.087406284052848,0.319799420664837,0.03909831826011,0.430036203590463,0.147545182008547,652.79,7.17,,8.2,2,False,0.22,0
COc1ccc2ccc(=O)oc2c1CC=C(C)C,CHEMBL52229,0.30232444,0.3196448,0.6788677,0.85434383,0.8659215,0.77111626,0.376459600487105,-0.066817649983178,0.332967176414413,-0.101170539171132,0.664291896773032,0.260175053605773,244.29,3.31,,,0,True,0.61,0
CCN(CC)C(=O)c1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3c4c5c(cc23)CCCN5CCC4)s1.F[P-](F)(F)(F)(F)F,CHEMBL2205787,0.28089637,0.94037044,0.6205025,0.8384528,0.0151510835,0.53218836,0.152101179755605,-0.166622309040419,0.388831978546229,-0.05897388256444,0.30229120082576,0.273843897980807,661.72,5.95,,3.54,2,False,0.25,0
CCN(CC)C(=S)c1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3cc4c(cc23)C(C)(C)CCN4C)s1.F[P-](F)(F)(F)(F)F,CHEMBL2205791,0.2577971,0.9574699,0.6205162,0.8430835,0.018095076,0.5320042,0.121260415774472,-0.186076057427224,0.387436983080814,-0.06764621696403,0.302316242867827,0.273884070925334,679.8,6.9,,3.29,2,False,0.16,0
COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3cccc([N+](=O)[O-])c3)nn1)CC2,CHEMBL4060585,0.43374342,0.7369579,0.46817312,0.94813627,0.70994586,0.47110873,0.496480206940388,0.008220388773671,0.491318189544763,0.030410919006322,0.441060771222784,0.193025976830254,558.6,4.09,,7.14,2,False,0.21,0
COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccccc3)nn1)CC2,CHEMBL4083430,0.4421609,0.7228968,0.471577,0.94345915,0.72105366,0.46972144,0.499229529423833,0.026649727075058,0.569726803773931,0.039349399163399,0.448579103782369,0.199107156307906,513.6,4.18,,7.14,1,True,0.34,0
COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccc(C)cc3)nn1)CC2,CHEMBL4074079,0.4474542,0.72567916,0.46605507,0.94407225,0.7224264,0.46252483,0.506077615111881,0.029647633060325,0.567410759130873,0.037611919312641,0.454009725256792,0.188009380382547,527.63,4.49,,7.14,1,True,0.32,0
COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccc(C(C)(C)C)cc3)nn1)CC2,CHEMBL4093128,0.4499864,0.70680505,0.4625341,0.9454902,0.73590857,0.42559674,0.492218265712492,0.035467688398556,0.555870816190889,0.036477033629776,0.508338818869092,0.192915501232807,569.71,5.48,,7.14,2,False,0.27,0
COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccccc3C)nn1)CC2,CHEMBL4093700,0.4383944,0.7014266,0.45902255,0.9417603,0.7219118,0.46883723,0.458041152322164,0.018655311114347,0.537545499596454,0.036075304184514,0.424227759542806,0.193623549380081,527.63,4.49,,7.14,1,True,0.32,0
COc1ccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)cc1,CHEMBL4159635,0.1936475,0.4400903,0.9848367,0.8091838,0.7018549,0.8364475,0.582028621878251,-0.102591657083746,0.464427043193858,-0.073200126544775,0.341276536624098,0.116180155569728,387.44,5.07,,4.32,1,True,0.5,0
COc1ccc(NC(=O)c2ccccc2OCc2cn(CCN3CCc4cc(OC)c(OC)cc4C3)nn2)cc1,CHEMBL4100840,0.4489853,0.7168481,0.47455397,0.94210577,0.7165769,0.45762968,0.460232102472842,0.030300443408875,0.546821059986717,0.037144908832524,0.440574594022983,0.182189325044316,543.62,4.19,,7.14,1,True,0.3,0
COc1cccc(/C=C/C(=O)c2ccc(Nc3ncnc4ccccc34)cc2)c1,CHEMBL3809533,0.2064045,0.3673226,0.9062215,0.81420875,0.75711775,0.8954221,0.482564860300252,-0.113438352105816,0.203952688836584,-0.098373497908496,0.569882953782408,0.197434957492003,381.44,5.28,,4,1,True,0.36,0
COc1cccc(/C=C/C(=O)c2cccc(Nc3nc(-c4ccc(OC)c(OC)c4)nc4ccccc34)c2)c1,CHEMBL3810065,0.194088,0.3968195,0.93591136,0.8170809,0.6727615,0.8350853,0.580761229103388,-0.097575060636038,0.391167922164204,-0.074214493394062,0.295206789870654,0.04423041192333,517.59,6.96,,4.22,2,False,0.17,0
Cc1cc(C)cc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1,CHEMBL2228438,0.4875757,0.4271372,0.32099319,0.789313,0.6638299,0.63149637,0.20291531469407,0.163277911408614,0.249395149031511,0.059335439065176,0.044300182881356,0.04861428449475,324.42,3.89,9.92,,0,True,0.85,0
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CHEMBL726,0.5309289,0.5677312,0.48018822,0.826812,0.9443263,0.06924242,0.436436345752602,0.166993908777286,0.199032200727897,0.062333345050442,0.5495565182847,0.192739744600505,437.53,4.31,,7.81,0,True,0.73,0
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,CHEMBL2218858,0.5700626,0.40361786,0.71755797,0.8015848,0.56507754,0.52509284,0.387005777546438,0.177293247430187,0.413874736973054,-0.017299474236589,0.002932654190138,-0.112097580082254,505.57,4.21,,8.09,1,True,0.34,0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CCCCc1cn(CCCCC(=O)O[C@H](c2ccnc3ccc(OC)cc23)[C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)nn1)c1ccnc2ccc(OC)cc12,CHEMBL2042910,0.43788892,0.60796964,0.53872406,0.80019426,0.6370395,0.5042058,0.120852869767051,0.010706089716228,0.488434461532078,0.005157201753549,0.378193511997778,-0.040378830866882,882.12,8.64,,8.79,3,False,0.04,0
CC(C)(C)N(NC(=O)c1cccc([N+](=O)[O-])c1)C(=O)c1ccccc1Cl,CHEMBL3814906,0.5008096,0.45532423,0.34449086,0.78189313,0.669937,0.7007106,0.11022506387385,0.169313896323673,0.246358015445473,0.041980727029864,0.209440358633398,0.069258156363143,375.81,3.83,8.57,,0,True,0.65,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,CHEMBL475534,0.58090603,0.39783186,0.7271373,0.80432534,0.5896212,0.51115096,0.256041488534768,0.161550474793988,0.453262256324857,-0.035477731634687,-0.190561150105011,-0.152084724740006,360.37,2.57,,,0,True,0.49,0
COc1ccc(CCN(C)CCCC2(C#N)CCc3c2ccc(OC)c3OC)cc1OC,CHEMBL2074952,0.28727055,0.49183017,0.38802445,0.8881747,0.68625915,0.25436226,0.406261433683014,-0.131234966530916,0.373305578807138,0.09359291750988,0.251108515542753,0.024254415257684,438.57,4.38,,9.68,0,True,0.52,0
O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCNCC1,CHEMBL2074921,0.6516062,0.48816812,0.4728019,0.7930281,0.9577311,0.08247486,0.328250375908734,0.199584210024154,0.204706684502996,0.019026910851215,0.478337201371207,0.15224541651811,367.88,3.96,,10.37,0,True,0.76,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],CHEMBL1726,0.57820237,0.37291464,0.740132,0.80222285,0.5819605,0.52289385,0.327991200152928,0.172582969684492,0.523769557076949,-0.025831203330337,-0.0878194112152,-0.11905252110335,388.42,3.2,,,0,True,0.45,0
C[N+](C)=c1ccc2c(-c3ccc(C(=O)N4CCCCC4)s3)c3cc4c5c(c3sc-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F,CHEMBL2205789,0.28652522,0.9423134,0.62081265,0.83798224,0.00951165,0.48512158,0.202862841089479,-0.157131450896108,0.386805168078073,-0.0558253280372,0.30204369475472,0.278508981163911,673.73,6.09,,3.54,2,False,0.23,0
CCN(CC)C(=O)c1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3cc4c(cc23)C(C)(C)CCN4C)s1.F[P-](F)(F)(F)(F)F,CHEMBL2205790,0.257216,0.9570134,0.62898517,0.84160584,0.016236246,0.4944589,0.074755828326664,-0.188114834361928,0.384862673802097,-0.070930355179046,0.30217472525417,0.277625176384335,663.73,6.37,,3.28,2,False,0.23,0
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,CHEMBL639,0.65151685,0.48845413,0.4728019,0.7930285,0.7405758,0.5197779,0.396336075831513,0.204580719999598,0.219254735860076,0.020116601971487,0.432858698675755,0.197409849401674,381.91,4.3,,8.88,0,True,0.68,0
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,CHEMBL151,0.15934885,0.6555668,0.85899854,0.90785694,0.99482906,0.022259504,0.239978620407535,-0.155429122371811,0.439116837261,-0.052721968072552,0.529808296134234,0.136683422132279,286.24,2.28,6.57,,0,True,0.51,0
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,CHEMBL1491,0.5829377,0.35352215,0.738812,0.80883604,0.5793708,0.52947265,0.410550251706626,0.18374100502664,0.475947276366443,-0.049302246169761,0.020815169724002,-0.080958526456395,408.88,2.27,,9.45,0,True,0.5,0
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,CHEMBL12713,0.56857234,0.5660251,0.5865471,0.812765,0.942672,0.08074722,0.379410888863269,0.185794846815541,0.632680197649176,0.016234891206645,0.475187255537286,0.183284037782654,440.95,4.63,,8.56,0,True,0.63,0
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL305660,0.5589299,0.5260937,0.4766405,0.80507356,0.7182109,0.25695378,0.536491318629409,0.205012579153255,0.31533239827777,0.01045500881294,0.261423175423842,0.092739242438699,469.67,7.22,,8.43,1,True,0.31,0
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,CHEMBL723,0.3734089,0.45165172,0.67941785,0.8752449,0.7043664,0.35569614,0.223212364806475,-0.14314624458293,0.043484776434791,-0.052561276294448,0.33001872147262,0.162092809545092,406.48,3.74,,8.74,0,True,0.35,0
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,CHEMBL480,0.14207888,0.3671545,0.4596544,0.8368125,0.80738723,0.9078038,0.063482063218615,-0.165577812482738,-0.025902532072004,0.09563671606265,0.642563881691455,0.243965270489457,369.37,3.52,9.35,4.16,0,True,0.75,0
COc1cccc(/C=C/C(=O)c2ccc(Nc3nc(-c4ccccc4)nc4ccccc34)cc2)c1,CHEMBL3809206,0.20383333,0.38833532,0.92680264,0.81212467,0.68060213,0.85723686,0.467741430597329,-0.113378092689026,0.375345508597324,-0.081129261470631,0.350518068516311,0.065798261515826,457.53,6.95,,4.19,1,True,0.21,0
COc1ccc(/C=C/C(=O)c2cccc(Nc3nc(-c4ccc(OC)c(OC)c4)nc4ccccc34)c2)cc1,CHEMBL3809810,0.18900923,0.3963165,0.9366287,0.817503,0.67345876,0.8377602,0.572143863353678,-0.098639643665982,0.413466243775892,-0.071708705979241,0.303699906834998,0.045756983815325,517.59,6.96,,4.22,2,False,0.17,0
O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1ccccc1,CHEMBL3884089,0.45737973,0.09462455,0.01981175,0.90962154,0.9830176,0.06527904,0.224325705243421,0.139053625859324,0.144186397463453,0.0906703357956,0.497553798743814,0.119805763813216,341.37,3.58,,,0,True,0.62,0
COc1ccc(NC(=O)c2csc([C@@H](NC(=O)c3csc([C@@H](NC(=O)OC(C)(C)C)C(C)C)n3)C(C)C)n2)c(OC)c1,CHEMBL3263827,0.38798767,0.24069479,0.42971694,0.81280774,0.6338848,0.6551528,0.312045749262496,0.055930782016581,0.03275761555757,0.06290580950994,0.0555206855014,-0.047620004117727,617.79,6.22,12.64,,3,False,0.23,0
COC(=O)c1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1,CHEMBL1445052,0.22137353,0.43173862,0.9461088,0.8020894,0.68769413,0.8648062,0.260194627044959,-0.139018474532864,0.436884333816519,-0.074490682387679,0.360615568702788,0.08833026177695,356.39,4.22,,4.13,0,True,0.55,0
COc1cccc(Nc2nc(-c3ccc(OC)c(OC)c3)nc3ccccc23)c1,CHEMBL4171781,0.19395976,0.42264968,0.97554207,0.8123099,0.6946677,0.82996637,0.591337282656992,-0.102139711457826,0.48172045018411,-0.069504215648366,0.315137234209318,0.102084473659102,387.44,5.07,,4.21,1,True,0.5,0
COc1cccc(Nc2nc(-c3cccc(OC)c3)nc3ccccc23)c1,CHEMBL4161421,0.20172781,0.4196869,0.9707261,0.80911976,0.6900527,0.8488709,0.487961095875618,-0.116933398279594,0.51140878159165,-0.069971226128483,0.329463393358752,0.095621651208452,357.41,5.06,,4.1,1,True,0.54,0
COc1cccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)c1,CHEMBL4171304,0.19693385,0.43061823,0.97677964,0.8103295,0.6963319,0.829931,0.577260428023238,-0.105142639061158,0.492227334805887,-0.070172090851114,0.318038190369413,0.104976925664988,387.44,5.07,,4.12,1,True,0.5,0
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL112570,0.70587635,0.2549184,0.6298494,0.7782925,0.6657501,0.14744344,0.403659276327626,0.196224747538152,0.432865261833225,-0.000828566980853,0.371376611874739,0.04750952852028,386.66,7.39,,,1,True,0.49,0
COc1cc(OC)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,CHEMBL19032,0.16941299,0.6198059,0.82506657,0.905264,0.76153064,0.729096,0.60599213975306,-0.107060897162284,0.501397158796481,-0.05033669949131,0.468436452923518,0.22437091679681,372.37,3.5,,,0,True,0.66,0
CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/Nc3cnccn3)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4062327,0.56762516,0.2137815,0.5422336,0.82522464,0.5826974,0.4009782,0.47921923459824,0.2073827828803,0.494845769385322,0.034126916374994,0.020087552142794,-0.11489462134489,446.56,3.47,12.75,8.46,0,True,0.47,0
CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/NC(=S)NCc3cccnc3)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4101435,0.56402487,0.22663823,0.5525707,0.8206978,0.5849052,0.41820312,0.459845422250226,0.203742109782614,0.496799169561438,0.042337261912534,-0.02635315481789,-0.136176238707636,518.69,3.62,11.26,8.46,1,True,0.27,0
COCCOCCOCCOc1cc2c(cc1OC)CCN(Cc1ccc(-c3ccc(C(=O)OC)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2,CHEMBL2331721,0.44198185,0.846655,0.42035386,0.91846704,0.6690348,0.49792755,0.424287699834586,-0.001712371760429,0.331868623020932,0.043472147595398,0.027194954246016,0.135940222658545,719.83,6.57,,7.67,3,False,0.08,0
COc1ccc(/C=C/C(=O)c2ccc(Nc3nc(-c4ccc(OC)c(OC)c4)nc4ccccc34)cc2)cc1OC,CHEMBL3809529,0.1902108,0.38229463,0.93384874,0.8145693,0.6736812,0.82612514,0.54800399528472,-0.097780946976735,0.362777003593999,-0.078432652569311,0.285365855539975,0.052069157724002,547.61,6.97,,4.21,2,False,0.15,0
CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/N)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4074765,0.58406734,0.2358593,0.53312933,0.82096857,0.64512634,0.19252211,0.512284882874617,0.205986773058015,0.511706964591984,0.011459332426094,0.114756961515194,-0.064276711241896,368.48,2.52,13.76,8.47,0,True,0.48,0
CC[C@@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/N)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4076299,0.58406734,0.23585929,0.5331371,0.8209665,0.64512634,0.19252211,0.512284880927841,0.205986773058015,0.51172505785478,0.011504526988686,0.114756961515194,-0.064276711241896,368.48,2.52,13.76,8.47,0,True,0.48,0
CC[C@@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)[C@@H](O)C[C@H]1[C@@H]2C(=O)OC,CHEMBL4090917,0.596882,0.21062018,0.5271507,0.8127985,0.6505397,0.18058759,0.517692453244752,0.205258638438478,0.520158150722375,0.013452914798206,0.124734947933374,-0.063960349303753,356.47,2.89,,8.45,0,True,0.81,0
COc1ccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c3ccccc3n2)cc1OC,CHEMBL3092485,0.17487313,0.4406091,0.9709503,0.81687355,0.69712585,0.85845935,0.536858798138217,-0.108426777276174,0.51195277824634,-0.065140429549209,0.366075336547764,0.10249122472243,402.41,4.97,,4.19,0,True,0.36,0
COc1ccc(Nc2nc(-c3ccc(OC)c(OC)c3)nc3ccccc23)cc1OC,CHEMBL3092483,0.18990281,0.44472826,0.9780965,0.8120312,0.69951147,0.81898713,0.543917947874175,-0.105469044235434,0.485017058275857,-0.069127594293433,0.300686003659844,0.10989308975138,417.47,5.07,,4.23,1,True,0.45,0
COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CHEMBL116438,0.17310628,0.2794249,0.57615715,0.9098446,0.8316556,0.8166839,0.622604383919929,-0.082018087868273,0.413875145745124,0.076966340094105,0.696497840840174,0.267129994626869,368.39,3.85,8.79,,0,True,0.39,0
CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,CHEMBL453805,0.29113024,0.32470086,0.76527214,0.877253,0.8415711,0.8619716,0.190979158968202,-0.086386895585496,0.283734617273159,-0.07222091102195,0.707496298759539,0.260129859043181,270.28,3.88,,,0,True,0.53,0
COc1ccc(/C=C/C(=O)c2cccc(Nc3ncnc4ccccc34)c2)cc1,CHEMBL3810064,0.20194113,0.35669905,0.89763486,0.81643015,0.7518858,0.90725803,0.479843699992648,-0.110078889619813,0.23597885172193,-0.092553442570265,0.546589336746165,0.182525773454723,381.44,5.28,,4.01,1,True,0.36,0
COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccccc3)n2)cc1OC,CHEMBL3885018,0.4455514,0.12530187,0.033923447,0.91500795,0.7353128,0.8951294,0.156780727915216,0.119790698959019,0.174229251709661,0.091654572936492,0.477758298714881,0.157573353285896,401.43,3.6,,,0,True,0.53,0
COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccc(OC(F)(F)F)cc3)nn1)CC2,CHEMBL4078066,0.4565962,0.71383476,0.48182827,0.9416211,0.70757806,0.45408806,0.475981649540439,0.035065958953294,0.538752538154553,0.036090369038712,0.438580529142956,0.183640572665324,597.59,5.08,,7.14,2,False,0.26,0
Brc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,CHEMBL2158551,0.1755297,0.41762513,0.96159744,0.8056652,0.9868269,0.0855107,0.234183734298875,-0.147494965827889,0.511923732912801,-0.072090348952239,0.398552122150357,0.092904955834869,376.26,5.8,,4.2,1,True,0.49,0
COc1cccc(Nc2nc(-c3ccccn3)nc3ccccc23)c1,CHEMBL4098216,0.2122493,0.41452062,0.99999994,0.8071855,0.69030815,0.8729457,0.3993166497676,-0.131837560698808,0.524631710284773,-0.069900923475562,0.358327994299516,0.097595147108301,328.38,4.44,,2.96,0,True,0.6,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCc2cn(CCc3ccccc3)nn2)C1c1c(-c2ccc(Br)cc2)noc1C,CHEMBL4087156,0.62502605,0.34672466,0.6625359,0.8173342,0.5357673,0.64850914,0.409733559572148,0.188496477334927,0.47771018425887,-0.023179788991609,0.168554326601678,-0.097017661030737,646.54,5.79,,0.57,2,False,0.21,0
COc1ccc2oc(-c3ccc(OC)c(OC)c3)c(OC)c(=O)c2c1,CHEMBL2074919,0.17007108,0.60879374,0.8211701,0.9097773,0.77896523,0.78047276,0.602058921484932,-0.108045134303175,0.464516610546818,-0.045586248801089,0.564621687964651,0.252687821069705,342.35,3.49,,,0,True,0.71,0
O=c1cc(-c2ccccc2)[nH]c2nc(SCc3nc4ccccc4[nH]3)nn12,CHEMBL4166976,0.15820533,0.4141555,0.64752376,0.8094905,0.98905915,0.04683003,-0.068376080066963,-0.180060158984428,0.529525654502632,-0.02396316140987,0.543559577810225,0.149126991699265,374.43,3.25,10.19,5.15,0,True,0.47,0
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,CHEMBL623,0.3725076,0.6233986,0.68123484,0.82880694,0.74331415,0.29560816,0.205411431354835,-0.117681619371394,0.290328877764119,-0.083835913608083,0.395417696069104,0.189867379066883,470.02,3.55,,7.09,0,True,0.45,0
COc1cc(C2CC(c3ccc4ccccc4c3)=NN2C(C)=O)cc(Br)c1OC,CHEMBL3923932,0.3213151,0.1644933,0.51255673,0.83652914,0.7435776,0.82095826,0.437317343305302,0.010962192237583,-0.185905839967367,0.079135679098519,0.508059232297179,0.177283204194055,453.34,5.32,,0.83,1,True,0.54,0
COc1ccc(CNC(=O)c2csc([C@@H](NC(=O)c3csc([C@@H](NC(=O)OC(C)(C)C)C(C)C)n3)C(C)C)n2)c(OC)c1,CHEMBL3263822,0.38991672,0.24049973,0.42052785,0.8144686,0.63424444,0.65296435,0.26970996708198,0.054052696859982,-0.02618162056635,0.066144753162364,0.037193250264457,-0.046394729309678,631.82,5.9,12.71,,3,False,0.22,0
CC(C)[C@@H]1NC(=O)c2csc(n2)[C@H](C(C)C)NC(=O)c2csc(n2)[C@H](C(C)C)NC(=O)c2csc1n2,CHEMBL3263844,0.883227,0.35920438,0.40701622,0.81524897,0.60742944,0.651602,0.376368576942163,0.183379448525904,0.173931802709076,0.073109737419591,0.124888144599451,-0.111500007532427,546.74,4.75,9.8,,1,True,0.44,0
COc1ccc(Nc2nc(-c3ccccn3)nc3ccccc23)cc1OC,CHEMBL4082677,0.20114511,0.4586783,0.99891305,0.8075612,0.698805,0.8467376,0.478281012475691,-0.12347154500123,0.511481044689388,-0.069835642440707,0.35150863892906,0.111248926629138,358.4,4.45,,3.02,0,True,0.57,0
O=C(O)c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1,CHEMBL3770841,0.22212373,0.4446444,0.95407903,0.80337495,0.9785654,0.07571426,0.057590330205325,-0.159712562581915,0.470378951985513,-0.074329990609574,0.464888269018209,0.109340711764145,342.36,4.13,4.74,4.01,0,True,0.58,0
COc1cc(C2CC(c3ccc4ccccc4c3)=NN2C(C)=O)cc(Cl)c1OC,CHEMBL3984719,0.32240048,0.16694969,0.5124005,0.83651114,0.74893546,0.8027556,0.429972726882113,0.010861759876267,-0.091229428393574,0.080596969955659,0.449422342875167,0.192875328288281,408.89,5.21,,0.88,1,True,0.6,0
CC(=O)Nc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,CHEMBL4172917,0.16649072,0.4352714,0.9788227,0.8192311,0.6846434,0.8671993,0.227612587577553,-0.141554391656079,0.516271846912283,-0.062840528475085,0.35063383630819,0.075505049236965,399.41,4.91,,3.97,0,True,0.36,0
COC(=O)C1=C(O)/C(=C/C=C/c2ccccc2OC)CCC1,CHEMBL3233506,0.1753945,0.22681637,0.70078564,0.8176594,0.86013055,0.78915966,0.350580624919821,-0.078949879230086,0.151701837982197,-0.090559860198153,0.637144455081783,0.263459191820789,300.35,3.8,9.82,,0,True,0.86,0
COc1ccc2c(c1)C/C(=C\C=C\c1ccccc1OC)C2=O,CHEMBL3233500,0.1669535,0.20771116,0.53839767,0.8973527,0.8408762,0.8291575,0.435264672892714,-0.060836902866842,0.395900535875539,0.05218967655758,0.710484193415495,0.26382576993959,306.36,4.08,,,0,True,0.8,0
COc1ccc2c(c1)CC/C(=C\c1ccc3ccccc3c1)C2=O,CHEMBL3233495,0.15399602,0.20397367,0.5500943,0.8883426,0.84077495,0.8378954,0.375457906676054,-0.07274315930079,0.409007302968597,0.059405741718096,0.708919694236425,0.263419018876262,314.38,5.06,,,1,True,0.62,0
O=C(Nc1ccc(-c2cccnc2)cc1F)c1cccnc1,CHEMBL3317930,0.08439863,0.509461,0.55905014,0.9810985,0.9882294,0.022677183,0.193299218527608,-0.145405972712527,0.302448115807105,0.046018107954745,0.547573025282753,0.143342087687495,293.3,3.54,,4.74,0,True,0.8,0
COc1cccc(Nc2nc(-c3cccnc3)nc3ccccc23)c1,CHEMBL4071162,0.20697196,0.4215195,0.9830842,0.8036753,0.6903822,0.8695334,0.452690946188411,-0.125178895143593,0.487053443585514,-0.073149910364118,0.354383343235076,0.096861990870698,328.38,4.44,,4.12,0,True,0.6,0
COc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1OC,CHEMBL4082355,0.20448956,0.44595298,0.97951984,0.8065067,0.69820756,0.8412396,0.507684667827696,-0.116315739257504,0.466564115861808,-0.074309904137311,0.342211016800086,0.109476295451921,358.4,4.45,,4.14,0,True,0.57,0
